공정단계,공정명,배치번호,웨이퍼위치,검사순번,결함유형,불량여부,가로길이,세로길이,검출면적,직경크기,신호강도,신호극성,에너지값,기준편차,명도수준,잡음정도,중심거리,방향각도,정렬정도,점형지수,영역잡음,상대강도,활성지수,패치신호,wafer_x,wafer_y
KB425000,CBCMP,F03VZ.JJ,10,143,21,REAL,0.149,0.198,0.0033,0.198,328,1,1969,227,818,1415,103403,0,1.0,2.2522,360.2057,811,1.0,198,103403.0,0.0
KB425000,CBCMP,F03VZ.JJ,10,147,21,REAL,0.248,0.198,0.0037,0.248,332,-1,1764,268,721,145,2533,30,1.0,8.386,39.1198,329,1.0,256,2193.642347785983,1266.4999999999998
KB425000,CBCMP,F03VZ.JJ,10,150,99,REAL,0.248,0.198,0.0029,0.248,345,-1,1922,269,685,182,131681,169,1.0,8.1427,46.6404,379,1.0,271,-129261.64914357183,25125.91932017882
KB425000,CBCMP,F03VZ.JJ,10,159,56,REAL,0.049,0.049,0.0024,0.049,497,-1,3064,113,699,606,39903,144,1.0,2.7382,172.6878,473,1.0,15,-32282.205126543522,23454.39492222656
KB425000,CBCMP,F03VZ.JJ,10,191,56,REAL,0.546,0.596,0.0188,0.596,319,-1,1647,240,732,152,84159,85,1.0,3.6358,75.4804,275,1.0,199,7334.940153900161,83838.74959670322
KB425000,CBCMP,F03VZ.JJ,10,192,21,REAL,0.099,0.149,0.002,0.149,243,-1,1396,130,685,158,135560,96,1.0,5.3109,39.4808,210,1.0,45,-14169.878480563117,134817.38813612313
KB425000,CBCMP,F03VZ.JK,7,1,99,REAL,0.198,0.248,0.0088,0.248,857,1,700,592,2771,196,144989,182,0.9365,4.768,168.3885,803,1.0,586,-144900.67661867168,-5060.043127398903
KB425000,CBCMP,F03VZ.JK,7,2,21,REAL,0.049,0.099,0.0011,0.099,211,-1,1252,132,999,123,85020,186,1.0,9.4318,21.5607,204,1.0,87,-84554.2515442106,-8887.0099470159
KB425000,CBCMP,F03VZ.JK,7,5,21,REAL,0.248,0.198,0.0061,0.248,467,1,2810,368,1136,152,89637,349,0.9731,7.9303,56.0715,445,1.0,324,87990.11584269826,-17103.545918567335
KB425000,CBCMP,F03VZ.JK,7,6,21,REAL,0.099,0.099,0.002,0.099,390,1,873,246,1315,179,49542,324,0.9667,8.2675,43.5908,361,1.0,246,40080.31993532364,-29120.056969073714
KB425000,CBCMP,F03VZ.JK,7,9,21,REAL,0.049,0.099,0.0013,0.099,313,1,1080,204,1458,235,53651,290,0.936,9.3796,36.2222,339,1.0,232,18349.722709565467,-50415.44879778477
KB425000,CBCMP,F03VZ.JK,7,10,21,REAL,0.347,0.347,0.0023,0.347,198,1,1085,121,991,108,93795,227,0.974,7.64,23.88,182,0.5938,74,-63968.03618206205,-68597.32044337009
KB425000,CBCMP,F03VZ.JK,7,11,99,REAL,0.099,0.099,0.0044,0.099,413,1,1641,252,1826,341,133449,211,0.9927,3.3779,93.3229,332,0.1074,20,-114388.11911139618,-68731.31605867181
KB425000,CBCMP,F03VZ.JK,7,12,21,REAL,0.845,0.646,0.0312,0.845,423,1,2695,379,510,103,81335,295,0.99,5.7805,78.3729,453,0.9707,306,34373.6563186798,-73714.54385862591
KB425000,CBCMP,F03VZ.JK,7,13,21,REAL,1.59,0.894,0.1996,1.59,590,1,3572,92,1107,600,81557,294,1.0,2.1724,196.6958,428,1.0,530,33172.220399333004,-74506.02688895761
KB425000,CBCMP,F03VZ.JK,7,15,21,REAL,0.149,0.049,0.0013,0.149,271,-1,1150,143,1057,281,78865,268,1.0,5.9969,57.7141,346,1.0,87,-2752.3488074427223,-78816.95757286099
KB425000,CBCMP,F03VZ.JK,7,21,39,REAL,0.248,0.198,0.0044,0.248,493,1,2776,401,1010,143,35981,354,1.0,10.4942,44.835,471,1.0,369,35783.89231724584,-3761.0386368334375
KB425000,CBCMP,F03VZ.JK,7,23,21,REAL,0.298,0.546,0.0139,0.546,420,1,1491,204,1166,178,1998,23,1.0,3.9672,76.2746,303,1.0,150,1839.168697197976,780.680794721569
KB425000,CBCMP,F03VZ.JK,7,24,99,REAL,0.049,0.049,0.0025,0.049,508,1,2423,263,1862,395,134964,178,0.9943,3.8143,91.7729,351,0.0391,-27,-134881.78357780524,4710.175672956364
KB425000,CBCMP,F03VZ.JK,7,25,99,REAL,0.049,0.049,0.0025,0.049,520,1,2460,256,1850,395,134964,178,0.9941,4.2463,86.1737,366,0.043,23,-134881.78357780524,4710.175672956364
KB425000,CBCMP,F03VZ.JK,7,26,56,REAL,0.248,0.347,0.0006,0.347,97,-1,581,46,1056,122,118972,1,0.9995,6.0635,19.9317,120,0.6875,64,118953.87998814619,2076.347698656494
KB425000,CBCMP,F03VZ.JK,7,28,21,REAL,0.049,0.049,0.0008,0.049,169,1,299,22,1167,207,102262,12,1.0,3.1233,39.0918,123,0.9688,6,100027.32994624044,21261.465326405705
KB425000,CBCMP,F03VZ.JK,7,29,21,REAL,0.049,0.099,0.0014,0.099,328,1,802,187,1512,233,37842,38,0.9176,7.2489,39.9104,290,1.0,131,29819.90293798557,23297.861549273563
KB425000,CBCMP,F03VZ.JK,7,30,99,REAL,0.049,0.099,0.0026,0.099,532,1,1600,255,1859,186,146280,9,0.9368,3.5216,90.9016,331,0.2559,44,144479.05046225674,22883.23354608497
KB425000,CBCMP,F03VZ.JK,7,75,99,REAL,0.099,0.099,0.0018,0.099,323,1,769,200,2162,136,60462,48,0.8792,7.0936,41.0117,291,1.0,134,40456.974721669285,44932.02243801421
KB425000,CBCMP,F03VZ.JK,7,76,56,REAL,0.695,0.795,0.0346,0.795,453,-1,1863,349,870,121,61413,88,1.0,3.7851,93.1124,353,0.5391,198,2143.2827909906987,61375.58885972373
KB425000,CBCMP,F03VZ.JK,7,77,21,REAL,1.242,1.391,0.1064,1.391,644,-1,3990,384,686,182,61864,87,1.0,2.5394,159.8799,407,1.0,328,3237.7115970134855,61779.21753805695
KB425000,CBCMP,F03VZ.JK,7,81,21,REAL,0.397,0.298,0.008,0.397,593,-1,3306,512,798,138,49574,275,1.0,8.7093,66.4429,579,1.0,505,4320.658790972392,-49385.35596320019
KB425000,CBCMP,F03VZ.JK,7,83,21,REAL,0.149,0.099,0.0016,0.149,211,-1,1167,130,778,155,111316,330,1.0,8.2682,24.7791,205,1.0,108,96402.48384766854,-55658.00000000005
KB425000,CBCMP,F03VZ.JK,7,87,21,REAL,0.049,0.049,0.0003,0.049,117,1,197,22,638,191,81558,294,1.0,2.6466,45.6625,120,1.0,-47,33172.62713597608,-74506.94043441526
KB425000,CBCMP,F03VZ.JK,7,112,21,REAL,0.248,0.149,0.0037,0.248,302,-1,1864,150,771,208,139138,304,1.0,7.5506,35.7526,270,1.0,166,77804.9822031128,-115350.62977016339
KB425000,CBCMP,F03VZ.JK,7,113,21,REAL,0.099,0.049,0.0011,0.099,191,-1,1104,106,726,142,138161,304,1.0,7.7844,20.9126,163,1.0,71,77258.65073642189,-114540.6600617771
KB425000,CBCMP,F03VZ.JK,7,148,21,REAL,0.397,0.149,0.003,0.397,262,1,1487,171,729,190,120525,254,1.0,6.107,42.8784,262,1.0,143,-33221.19230984379,-115856.0659029659
KB425000,CBCMP,F03VZ.JK,7,159,21,REAL,0.795,0.397,0.0163,0.795,741,-1,4402,302,758,786,88228,11,1.0,4.1049,195.305,801,1.0,285,86607.0031412205,16834.696044081797
KB425000,CBCMP,F03VZ.JK,7,160,21,REAL,1.69,1.093,0.1211,1.69,757,-1,4437,318,739,786,88229,11,1.0,3.1492,251.8928,793,1.0,238,86607.98476840394,16834.886853077172
KB425000,CBCMP,F03VZ.JK,7,207,21,REAL,0.646,0.596,0.0223,0.646,462,-1,2846,352,796,171,72895,58,1.0,4.5126,88.7839,401,1.0,253,38628.464766279474,61818.46596932268
KB425000,CBCMP,F03VZ.JK,7,208,56,REAL,0.149,0.347,0.0038,0.347,240,-1,1394,159,832,166,64615,93,1.0,6.3889,37.174,238,1.0,105,-3381.6878126378165,64526.44738816679
KB425000,CBCMP,F03VZ.JK,7,210,56,REAL,0.149,0.347,0.0038,0.347,242,-1,1461,135,673,185,115973,131,1.0,5.8031,34.7988,202,1.0,110,-76085.13376911609,87525.93414717555
KB425000,CBCMP,F03VZ.JK,7,215,21,REAL,0.198,0.149,0.0022,0.198,217,-1,1343,169,770,137,89088,97,0.9669,9.3596,25.4559,239,1.0,178,-10857.096065277769,88423.9515574221
KB425000,CBCMP,F03VZ.JK,8,1,21,REAL,0.099,0.149,0.0049,0.149,291,1,913,209,1616,166,62355,352,1.0,6.697,50.2285,337,1.0,182,61748.16542638061,-8678.138710364909
KB425000,CBCMP,F03VZ.JK,8,2,99,REAL,3.628,0.397,0.0702,3.628,1431,1,2824,1249,2844,156,138956,184,1.0,3.3858,365.5968,1238,0.1875,1189,-138617.51016790414,-9693.080565588672
KB425000,CBCMP,F03VZ.JK,8,4,21,REAL,0.099,0.099,0.0007,0.099,100,-1,504,26,1065,120,68253,349,1.0,4.3856,21.4431,95,0.9063,12,66999.00015185341,-13023.286361435303
KB425000,CBCMP,F03VZ.JK,8,5,99,REAL,0.099,0.049,0.0016,0.099,309,1,813,190,2071,152,34571,206,1.0,7.7912,35.2594,275,1.0,126,-31072.2089746085,-15154.928915645196
KB425000,CBCMP,F03VZ.JK,8,7,39,REAL,0.347,0.248,0.0082,0.347,505,1,3159,436,1020,123,51868,325,1.0,8.4611,59.3661,503,1.0,401,42487.778233181416,-29750.26260065608
KB425000,CBCMP,F03VZ.JK,8,8,21,REAL,0.099,0.049,0.0036,0.099,386,1,900,199,1308,196,74753,330,1.0,6.4778,50.1348,325,1.0,111,64737.99700909812,-37376.50000000004
KB425000,CBCMP,F03VZ.JK,8,9,21,REAL,0.049,0.099,0.0018,0.099,278,1,915,197,1646,168,37542,255,0.9259,7.8641,35.8164,282,1.0,136,-9716.584591238829,-36262.7873705442
KB425000,CBCMP,F03VZ.JK,8,13,21,REAL,0.397,0.447,0.0111,0.447,816,1,4605,785,2010,129,57977,273,0.9263,8.8391,91.2909,807,0.5938,724,3034.2817350971613,-57897.544536465924
KB425000,CBCMP,F03VZ.JK,8,14,21,REAL,2.037,1.789,0.3533,2.037,391,1,1652,353,1126,163,140296,204,1.0,2.1626,306.4586,662,0.8779,51,-128166.77352542632,-57063.524076962465
KB425000,CBCMP,F03VZ.JK,8,15,99,REAL,0.049,0.049,0.0007,0.049,197,-1,597,136,870,108,78195,242,0.9746,7.6125,25.7966,197,0.2637,59,-36710.32885204273,-69042.0870236038
KB425000,CBCMP,F03VZ.JK,8,19,21,REAL,0.049,0.049,0.0003,0.049,71,1,382,22,1029,97,107077,296,1.0,3.9059,19.6792,76,1.0,-3,46939.46728473404,-96240.17009557592
KB425000,CBCMP,F03VZ.JK,8,21,21,REAL,0.248,0.198,0.0015,0.248,105,1,600,53,1142,93,96753,274,1.0,5.7417,17.6353,102,1.0,50,6749.148104165347,-96517.31455478878
KB425000,CBCMP,F03VZ.JK,8,22,21,REAL,0.149,0.298,0.0035,0.298,329,1,1786,241,975,132,119690,290,1.0,6.6874,45.9902,308,1.0,90,40936.39095464932,-112471.80978186536
KB425000,CBCMP,F03VZ.JK,8,82,39,REAL,0.198,0.149,0.0009,0.198,129,1,717,83,1059,90,142982,359,1.0,9.1343,13.5919,125,1.0,81,142960.22314885113,-2495.379977215678
KB425000,CBCMP,F03VZ.JK,8,89,21,REAL,1.839,0.845,0.3187,1.839,1802,-1,10948,618,1040,1957,15874,185,1.0,3.0744,369.5904,1137,1.0,785,-15813.59463750837,-1383.510260376322
KB425000,CBCMP,F03VZ.JK,8,97,21,REAL,0.298,0.149,0.0023,0.298,95,-1,570,50,1122,92,4743,62,1.0,6.4274,15.0719,96,1.0,55,2226.7036222934803,4187.820432929891
KB425000,CBCMP,F03VZ.JK,8,98,99,REAL,0.099,0.099,0.0022,0.099,370,1,1010,236,1466,202,25198,60,0.9892,7.7776,46.0841,359,1.0,212,12599.000000000004,21822.108124560284
KB425000,CBCMP,F03VZ.JK,8,99,39,REAL,0.149,0.149,0.0022,0.149,329,1,2042,269,984,135,116505,168,1.0,10.3253,32.5589,336,1.0,221,-113959.08622349204,24222.75153872305
KB425000,CBCMP,F03VZ.JK,8,100,99,REAL,0.049,0.099,0.0022,0.099,405,1,593,198,1511,258,76385,18,1.0,6.482,55.5349,360,1.0,112,72646.45199720531,23604.263115330356
KB425000,CBCMP,F03VZ.JK,8,101,99,REAL,0.049,0.049,0.0017,0.049,401,1,518,183,1708,245,37190,39,0.8401,4.2588,79.3564,338,1.0,118,28902.05830658475,23404.42534314345
KB425000,CBCMP,F03VZ.JK,8,103,21,REAL,0.099,0.049,0.0019,0.099,385,1,912,185,1278,263,34399,136,1.0,8.5265,38.1571,326,0.9063,188,-24744.569791849266,23895.553285419042
KB425000,CBCMP,F03VZ.JK,8,108,99,REAL,0.099,0.149,0.0044,0.149,580,1,1283,299,2051,291,146257,9,0.957,3.0166,119.9729,362,0.2402,131,144456.33363042306,22879.635553389046
KB425000,CBCMP,F03VZ.JK,8,114,21,REAL,0.149,0.049,0.0015,0.149,246,-1,1231,171,1011,132,43739,103,1.0,9.6159,25.1024,242,1.0,145,-9839.134165946312,42617.9722636414
KB425000,CBCMP,F03VZ.JK,8,117,56,REAL,0.149,0.447,0.0045,0.447,212,-1,1253,149,1045,157,59576,76,1.0,3.6722,57.655,212,0.7813,70,14412.738852245802,57806.33818861876
KB425000,CBCMP,F03VZ.JK,8,118,99,REAL,0.049,1.143,0.0171,1.143,433,1,1044,273,1959,91,130848,26,0.4723,4.4479,118.6277,528,0.9688,188,117605.4033701534,57359.9878150572
KB425000,CBCMP,F03VZ.JK,8,119,99,REAL,0.049,0.049,0.001,0.049,266,1,922,193,1521,154,70278,109,1.0,6.4368,40.9367,264,1.0,137,-22880.278758940054,66449.15445596879
KB425000,CBCMP,F03VZ.JK,8,120,21,REAL,0.596,0.447,0.0168,0.596,409,-1,2071,342,1163,147,135905,35,1.0,3.993,91.1675,365,0.8125,271,111326.85857909542,77951.90558228892
KB425000,CBCMP,F03VZ.JK,8,121,21,REAL,0.298,0.447,0.0086,0.447,438,-1,2570,354,956,156,111185,111,1.0,6.3596,67.1363,427,1.0,318,-39845.14047019421,103800.13972009138
KB425000,CBCMP,F03VZ.JK,8,122,21,REAL,0.099,0.099,0.0044,0.099,539,1,3184,127,1009,588,117244,66,1.0,2.603,184.2371,480,1.0,57,47687.43098077912,107107.72363584909
KB425000,CBCMP,F03VZ.JK,8,123,21,REAL,0.198,0.149,0.0059,0.198,531,-1,3126,321,942,252,112063,101,1.0,4.9361,93.5413,462,1.0,164,-21382.62844888174,110004.08705869557
KB425000,CBCMP,F03VZ.JK,8,124,21,REAL,0.198,0.347,0.0043,0.347,262,-1,1364,203,851,181,46009,351,0.9559,7.1852,40.8567,294,1.0,201,45442.55286244169,-7197.393302035992
KB425000,CBCMP,F03VZ.JK,8,126,21,REAL,0.049,0.049,0.0009,0.049,213,-1,241,21,541,290,68253,349,1.0,2.7652,65.0859,180,1.0,-50,66999.00015185341,-13023.286361435303
KB425000,CBCMP,F03VZ.JK,8,128,56,REAL,0.546,0.497,0.0247,0.546,307,-1,1822,189,806,188,84149,189,1.0,4.7044,59.9721,283,1.0,174,-83112.98617274025,-13163.803798670375
KB425000,CBCMP,F03VZ.JK,8,131,56,REAL,0.546,0.546,0.0171,0.546,433,-1,2566,296,725,228,126903,344,1.0,5.089,76.5883,390,1.0,275,121986.99299966048,-34979.20736524462
KB425000,CBCMP,F03VZ.JK,8,132,21,REAL,0.546,0.646,0.0234,0.646,602,-1,3670,532,788,131,53325,284,1.0,4.8409,114.7219,556,1.0,496,12900.485082852265,-51741.01960366752
KB425000,CBCMP,F03VZ.JK,8,139,21,REAL,0.099,0.198,0.0021,0.198,304,1,1567,186,719,271,97553,291,1.0,4.2408,72.6375,308,1.0,22,34959.86858199269,-91073.57134608152
KB425000,CBCMP,F03VZ.JK,8,141,21,REAL,0.099,0.099,0.0014,0.099,256,-1,1373,137,811,303,140230,315,1.0,5.46,50.1789,273,1.0,166,99157.58392578954,-99157.58392578959
KB425000,CBCMP,F03VZ.JK,8,144,21,REAL,0.049,0.099,0.0013,0.099,223,-1,1251,104,723,138,138088,304,1.0,8.2076,22.4052,184,1.0,60,77217.82965446851,-114480.14031898059
KB425000,CBCMP,F03VZ.JK,8,151,21,REAL,0.149,0.149,0.0026,0.149,311,-1,1884,219,684,135,137406,304,1.0,9.2842,30.4236,283,1.0,201,76836.46009430147,-113914.73669449805
KB425000,CBCMP,F03VZ.JK,8,153,21,REAL,0.099,0.099,0.0017,0.099,278,-1,1617,153,756,143,139135,304,1.0,9.5271,25.1984,241,1.0,169,77803.30462440239,-115348.14265744571
KB425000,CBCMP,F03VZ.JK,8,167,21,REAL,0.198,0.099,0.0018,0.198,199,-1,1248,140,767,128,121981,278,1.0,7.9818,25.8413,206,1.0,129,16976.474028209745,-120793.8892931655
KB425000,CBCMP,F03VZ.JK,8,293,21,REAL,0.298,0.198,0.0081,0.298,801,-1,4448,260,576,700,144781,260,1.0,8.3809,96.9902,812,0.8125,548,-25140.95681079584,-142581.4512888605
KB425000,CBCMP,F03VZ.JK,8,355,21,REAL,0.347,0.149,0.0037,0.347,281,-1,1555,206,814,168,119693,159,1.0,6.4621,45.5462,294,1.0,177,-111743.04198872957,42894.134984925615
KB425000,CBCMP,F03VZ.JK,8,357,21,REAL,0.198,0.248,0.0047,0.248,409,-1,2406,268,722,414,46212,82,1.0,4.1423,90.0867,374,1.0,-118,6431.467341566546,45762.26799268545
KB425000,CBCMP,F03VZ.JK,8,362,21,REAL,0.497,0.646,0.0161,0.646,427,-1,2687,253,772,265,71194,55,1.0,4.7725,82.9313,396,1.0,255,40835.200809576374,58318.71064111048
KB425000,CBCMP,F03VZ.JK,8,363,21,REAL,0.099,0.049,0.0007,0.099,187,-1,1032,103,810,142,67373,119,1.0,9.1602,19.2385,177,1.0,87,-32663.078544856464,58925.75352910252
KB425000,CBCMP,F03VZ.JK,8,364,56,REAL,0.646,0.994,0.1192,0.994,1168,-1,6862,673,731,633,131285,30,1.0,4.5561,195.2648,890,1.0,596,113696.14513584004,65642.49999999999
KB425000,CBCMP,F03VZ.JK,8,367,56,REAL,0.198,0.149,0.0035,0.198,369,-1,2187,259,773,189,111184,111,1.0,6.898,49.6037,343,1.0,169,-39844.782102244666,103799.20613966488
KB425000,CBCMP,F03VZ.JK,8,368,21,REAL,0.149,0.198,0.002,0.198,216,-1,1165,137,693,134,112069,71,1.0,8.2506,26.3377,217,1.0,144,36486.0975018591,105963.32124883983
KB425000,CBCMP,F03VZ.JK,8,370,21,REAL,0.099,0.099,0.004,0.099,514,-1,3219,133,752,471,117243,66,1.0,3.0033,135.5361,408,1.0,-177,47687.024244136046,107106.81009039146
KB425000,CBCMP,F03VZ.JK,8,371,21,REAL,0.149,0.099,0.0017,0.149,201,-1,1162,154,740,129,115358,70,0.9873,6.0239,37.349,225,0.7188,69,39454.759693762506,108401.06134862082
KB425000,CBCMP,F03VZ.JK,8,372,56,REAL,0.198,0.149,0.0023,0.198,206,-1,1192,135,772,120,135726,69,1.0,6.6597,28.371,189,1.0,63,48639.84831998544,126711.13696675921
KB425000,CBCMP,F03VZ.JM,2,1,21,REAL,0.298,0.198,0.017,0.298,751,1,816,598,1856,129,91896,184,0.7422,5.7386,128.7041,739,1.0,556,-91672.1459626768,-6410.3409111901365
KB425000,CBCMP,F03VZ.JM,2,2,21,REAL,0.149,0.099,0.0034,0.149,501,1,907,314,1503,185,101369,356,0.988,8.3963,53.9474,453,0.3291,322,101122.07021078812,-7071.143986968272
KB425000,CBCMP,F03VZ.JM,2,7,99,REAL,0.149,0.099,0.0055,0.149,399,1,1321,251,1787,290,135099,182,0.9999,3.7902,102.7658,390,0.0391,-44,-135016.70133945282,-4714.887105011169
KB425000,CBCMP,F03VZ.JM,2,10,21,REAL,0.049,0.049,0.0015,0.049,388,1,731,217,1447,234,35386,343,1.0,8.3287,37.4427,312,1.0,184,33839.80009450797,-10345.865143318777
KB425000,CBCMP,F03VZ.JM,2,11,99,REAL,0.099,0.149,0.0046,0.149,666,1,1241,328,1180,409,134337,192,0.9965,3.7662,121.154,457,1.0,60,-131401.41423977725,-27930.232809385358
KB425000,CBCMP,F03VZ.JM,2,12,21,REAL,0.099,0.149,0.0051,0.149,213,1,712,204,1904,116,53756,212,0.9428,6.9737,46.521,325,1.0,182,-45587.67345698484,-28486.339968120155
KB425000,CBCMP,F03VZ.JM,2,13,21,REAL,0.049,0.049,0.0012,0.049,304,1,735,213,1884,211,53990,212,0.9046,8.0875,37.2459,302,1.0,137,-45786.11671148545,-28610.341075950728
KB425000,CBCMP,F03VZ.JM,2,15,21,REAL,0.049,0.099,0.002,0.099,345,1,440,199,1836,180,49169,312,0.9391,6.3727,45.742,292,1.0,113,32900.48278405868,-36539.68792389801
KB425000,CBCMP,F03VZ.JM,2,16,99,REAL,0.795,0.497,0.0349,0.795,739,1,2710,645,3259,128,49670,258,0.9806,4.0946,148.2199,607,0.1875,296,-10326.97368291813,-48584.59132844812
KB425000,CBCMP,F03VZ.JM,2,18,39,REAL,0.198,0.149,0.002,0.198,289,1,1724,214,982,142,86936,215,1.0,9.8497,29.0177,285,1.0,215,-71213.8021223078,-49864.44107061455
KB425000,CBCMP,F03VZ.JM,2,19,21,REAL,0.049,0.099,0.0021,0.099,322,1,802,211,1328,292,56268,243,0.9789,6.8914,45.6743,315,1.0,147,-25545.137439344824,-50135.15510303108
KB425000,CBCMP,F03VZ.JM,2,20,21,REAL,0.149,0.149,0.0024,0.149,336,1,1142,230,1925,139,53548,289,0.9464,8.4198,41.0352,345,1.0,247,17433.523534871805,-50630.62868619223
KB425000,CBCMP,F03VZ.JM,2,21,21,REAL,0.347,0.397,0.0066,0.397,196,-1,1103,151,1082,90,117506,205,1.0,7.2162,25.9033,187,1.0,135,-106496.6028235286,-49660.18146410261
KB425000,CBCMP,F03VZ.JM,2,22,39,REAL,0.347,0.248,0.0073,0.347,649,1,3883,572,1004,134,83848,217,1.0,9.6802,63.8498,619,1.0,499,-66963.9902464454,-50460.98606125295
KB425000,CBCMP,F03VZ.JM,2,25,99,REAL,0.099,0.099,0.002,0.099,337,1,974,187,1567,190,109301,319,0.8812,7.7851,42.552,332,1.0,137,82490.5118279292,-71707.90792769144
KB425000,CBCMP,F03VZ.JM,2,26,99,REAL,0.049,0.049,0.0009,0.049,217,-1,964,166,937,93,78638,278,1.0,7.192,29.9327,216,0.0762,46,10944.294313297629,-77872.7003896996
KB425000,CBCMP,F03VZ.JM,2,28,21,REAL,0.497,0.497,0.0066,0.497,279,-1,1714,223,1109,98,100576,294,1.0,5.9303,44.2701,263,1.0,220,40907.94461399164,-91880.74794786224
KB425000,CBCMP,F03VZ.JM,2,29,99,REAL,0.447,0.347,0.0325,0.447,960,1,1616,915,3402,159,139533,304,0.998,7.3672,134.7449,993,1.0,851,78025.86339998375,-115678.09961132263
KB425000,CBCMP,F03VZ.JM,2,32,21,REAL,0.198,0.447,0.0045,0.447,263,1,1589,177,990,187,137329,269,1.0,4.775,51.9647,249,1.0,69,-2396.7215236257057,-137308.08412813206
KB425000,CBCMP,F03VZ.JM,2,35,21,REAL,0.149,0.149,0.0046,0.149,528,1,989,251,1508,191,35720,176,0.9317,7.1729,58.4296,420,1.0,243,-35632.98787528092,2491.7012421401637
KB425000,CBCMP,F03VZ.JM,2,36,21,REAL,0.099,0.099,0.0021,0.099,259,1,530,202,1388,248,67874,178,0.9791,8.4364,40.6842,344,1.0,177,-67832.6529930941,2368.768439185563
KB425000,CBCMP,F03VZ.JM,2,37,21,REAL,0.546,0.447,0.0181,0.546,534,1,3074,482,1116,98,31185,6,1.0,8.0588,64.1956,518,1.0,484,31014.165307059604,3259.7201270017736
KB425000,CBCMP,F03VZ.JM,2,38,39,REAL,0.149,0.149,0.0017,0.149,261,1,1526,193,1076,129,52834,4,1.0,9.9433,26.9348,267,1.0,168,52705.29903142755,3685.5135337971165
KB425000,CBCMP,F03VZ.JM,2,40,99,REAL,0.099,0.149,0.0046,0.149,494,1,1058,266,2166,233,146069,9,0.9329,2.8437,102.9271,293,0.2539,40,144270.64822239117,22850.225873961484
KB425000,CBCMP,F03VZ.JM,2,41,21,REAL,0.099,0.198,0.0023,0.198,376,1,1095,278,1627,141,23551,98,0.968,9.0229,40.5169,366,1.0,274,-3277.665700710499,23321.803286932725
KB425000,CBCMP,F03VZ.JM,2,46,99,REAL,0.149,0.198,0.0065,0.198,537,1,818,291,2457,303,146288,9,0.9514,2.1165,183.6047,389,0.4473,37,144486.9519689815,22884.485021805292
KB425000,CBCMP,F03VZ.JM,2,51,21,REAL,0.049,0.049,0.0009,0.049,250,1,744,193,1398,244,75815,145,0.9519,7.4843,40.7971,305,1.0,174,-62104.01223776992,43485.69752195455
KB425000,CBCMP,F03VZ.JM,2,54,21,REAL,0.099,0.099,0.0019,0.099,291,1,1148,181,1812,184,45343,79,0.9885,7.464,45.3812,338,1.0,-10,8651.852277358676,44509.921379067426
KB425000,CBCMP,F03VZ.JM,2,55,21,REAL,0.049,0.099,0.0015,0.099,330,1,1030,220,1665,195,45343,79,1.0,7.5577,46.1677,348,1.0,10,8651.852277358676,44509.921379067426
KB425000,CBCMP,F03VZ.JM,2,56,99,REAL,0.099,0.546,0.0099,0.546,689,1,1024,353,1454,244,132800,26,1.0,3.0847,155.3819,480,1.0,20,119359.84934852939,58215.68829358948
KB425000,CBCMP,F03VZ.JM,2,57,99,REAL,0.099,0.049,0.0009,0.099,259,1,545,218,1513,331,113976,35,1.0,5.7361,56.3981,323,1.0,221,93363.67339988213,65373.94790954683
KB425000,CBCMP,F03VZ.JM,2,59,21,REAL,0.099,0.298,0.0009,0.298,346,1,1145,123,1022,325,127721,41,1.0,3.4589,78.4372,271,1.0,25,96392.26229563267,83792.51524169659
KB425000,CBCMP,F03VZ.JM,2,61,99,REAL,0.149,1.143,0.0185,1.143,487,1,1302,240,1395,170,132327,139,0.9856,3.2444,112.294,365,1.0,112,-99868.45462213876,86814.32312922686
KB425000,CBCMP,F03VZ.JM,2,62,99,REAL,0.347,0.397,0.0161,0.397,1685,1,6078,1573,3459,109,123407,82,0.997,10.5211,156.0057,1642,0.5625,1543,17174.9348701788,122206.01155919097
KB425000,CBCMP,F03VZ.JM,2,71,21,REAL,0.149,0.099,0.0038,0.149,463,-1,2859,154,757,493,143038,210,1.0,4.1371,104.7796,434,1.0,133,-123874.54170651853,-71519.00000000001
KB425000,CBCMP,F03VZ.JM,2,72,21,REAL,0.099,0.099,0.0029,0.099,429,-1,2615,138,779,493,143033,210,1.0,4.879,89.5556,436,1.0,140,-123870.2115794996,-71516.50000000001
KB425000,CBCMP,F03VZ.JM,2,73,21,REAL,0.149,0.149,0.0023,0.149,237,-1,1382,166,766,135,100175,227,1.0,9.2278,26.425,244,1.0,167,-68319.1857192608,-73263.3570597004
KB425000,CBCMP,F03VZ.JM,2,75,21,REAL,0.049,0.049,0.0006,0.049,147,-1,754,103,783,164,133690,214,0.9861,6.4646,26.9625,174,1.0,55,-110834.03307488353,-74758.49926500412
KB425000,CBCMP,F03VZ.JM,2,86,21,REAL,0.149,0.099,0.002,0.149,258,-1,1527,163,682,136,136437,302,1.0,9.0131,24.9771,226,1.0,161,72300.59465418574,-115705.1380952943
KB425000,CBCMP,F03VZ.JM,2,102,21,REAL,0.149,0.198,0.0027,0.198,308,-1,1762,198,715,142,138528,303,1.0,9.4483,28.3491,268,1.0,198,75447.7562425616,-116179.35643634373
